"Id";"Esfera";"Municipio";"Estado";"Nome";"Sigla";"Url Curta";"Gestão"
"uncme-112";"municipal";"Arroio do Sal";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ARROIO DO SAL - RS";"CME-ARROIO-DO-SAL-RS";"arroiodosal-rs";"PRESIDENTE: IARA SCHALY MELO"
"uncme-113";"municipal";"Arroio dos Ratos";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ARROIO DOS RATOS - RS";"CME-ARROIO-DOS-RATOS-RS";"arroiodosratos-rs";"PRESIDENTE: SILVIA FANFA SOARES"
"uncme-114";"municipal";"Assunção do Piauí";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ASSUNÇÃO DO PIAUÍ - PI";"CME-ASSUNÇÃO-DO-PIAUÍ-PI";"assuncaodopiaui-pi";"PRESIDENTE: ERIKA RAYLENE SOARES VALE"
"uncme-115";"municipal";"Atalaia";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ATALAIA - AL";"CME-ATALAIA-AL";"atalaia-al";"PRESIDENTE: MAURICIO AURELIANO"
"uncme-116";"municipal";"Atalaia do Norte";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ATALAIA DO NORTE - AM";"CME-ATALAIA-DO-NORTE-AM";"atalaiadonorte-am";"PRESIDENTE: MARIA ROSEDI AMIM BATISTA"
"uncme-117";"municipal";"Atibaia";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ATIBAIA - SP";"CME-ATIBAIA-SP";"atibaia-sp";"PRESIDENTE: ELIANE DORATIOTTO ENDSFELDZ"
"uncme-118";"municipal";"Augusto Pestana";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE AUGUSTO PESTANA - RS";"CME-AUGUSTO-PESTANA-RS";"augustopestana-rs";"PRESIDENTE: CAMILA MARIANE MÜLLER VIEIRA"
"uncme-119";"municipal";"Áurea";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ÁUREA - RS";"CME-ÁUREA-RS";"aurea-rs";"PRESIDENTE: ANA PAULA LEIMANN"
"uncme-120";"municipal";"Aurelino Leal";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE AURELINO LEAL - BA";"CME-AURELINO-LEAL-BA";"aurelinoleal-ba";"PRESIDENTE: ADRIANA SILVA NASCIMENTO"
"uncme-121";"municipal";"Autazes";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE AUTAZES - AM";"CME-AUTAZES-AM";"autazes-am";"PRESIDENTE: MIQUEIAS MAGALHÃES TEIXEIRA"
"uncme-122";"municipal";"Avaré";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE AVARÉ - SP";"CME-AVARÉ-SP";"avare-sp";"PRESIDENTE: MARIA JOSÉ DA CUNHA "
"uncme-123";"municipal";"Bacabeira";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BACABEIRA - MA";"CME-BACABEIRA-MA";"bacabeira-ma";"PRESIDENTE: JULIA BENEDITA SILVA CASTRO FIGUEIRA"
"uncme-124";"municipal";"Bacurituba";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BACURITUBA - MA";"CME-BACURITUBA-MA";"bacurituba-ma";"PRESIDENTE: MARIA DE NAZARÉ TEIXEIRA"
"uncme-125";"municipal";"Bagé";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BAGÉ - RS";"CME-BAGÉ-RS";"bage-rs";"PRESIDENTE: LILIA JUREMA MONTEIRO MASSON (LICENÇA PRÊMIO) RESPONDENDO COMO PRESIDENTE INTERINA MIRTA HELENA FERNANDES PEREIRA"
"uncme-126";"municipal";"Baixa Grande do Ribeiro";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BAIXA GRANDE DO RIBEIRO - PI";"CME-BAIXA-GRANDE-DO-RIBEIRO-PI";"baixagrandedoribeiro-pi";"PRESIDENTE: JOÃO BATISTA SOARES DA COSTA"
"uncme-127";"municipal";"Balneário Pinhal";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BALNEÁRIO PINHAL - RS";"CME-BALNEÁRIO-PINHAL-RS";"balneariopinhal-rs";"PRESIDENTE: ELISA DE FREITAS CASTRO"
"uncme-128";"municipal";"Banzaê";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BANZAÊ - BA";"CME-BANZAÊ-BA";"banzae-ba";"PRESIDENTE: MARIA DE FATIMA CHAVES BITENCOURT BASTOS"
"uncme-129";"municipal";"Barão";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARÃO - RS";"CME-BARÃO-RS";"barao-rs";"PRESIDENTE: SONARA POSSAMAI SGANDERLA"
"uncme-130";"municipal";"Barão de Cotegipe";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARÃO DE COTEGIPE - RS";"CME-BARÃO-DE-COTEGIPE-RS";"baraodecotegipe-rs";"PRESIDENTE: LAÍS ZAIONS CADORE"
"uncme-131";"municipal";"Barbacena";"MG";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARBACENA - MG";"CME-BARBACENA-MG";"barbacena-mg";"PRESIDENTE: LUIZ CARLOS ROCHA DE PAULA"
"uncme-132";"municipal";"Barbalha";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARBALHA - CE";"CME-BARBALHA-CE";"barbalha-ce";"PRESIDENTE: MARCIANO DOS SANTOS"
"uncme-133";"municipal";"Barra";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA - BA";"CME-BARRA-BA";"barra-ba";"PRESIDENTE: GENIVALDO PEREIRA GUEDES"
"uncme-134";"municipal";"Barra da Estiva";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DA ESTIVA - BA";"CME-BARRA-DA-ESTIVA-BA";"barradaestiva-ba";"PRESIDENTE: JURANDIR SENA SILVA"
"uncme-135";"municipal";"Barra de Santa Rosa";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DE SANTA ROSA - PB";"CME-BARRA-DE-SANTA-ROSA-PB";"barradesantarosa-pb";"PRESIDENTE: ANA CLEIDE DA SILVA BARRETO "
"uncme-136";"municipal";"Barra de São Miguel";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DE SÃO MIGUEL - PB";"CME-BARRA-DE-SÃO-MIGUEL-PB";"barradesaomiguel-pb";"PRESIDENTE: LIVIA COSTA CARNEIRO"
"uncme-137";"municipal";"Barra do Bugres";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DO BUGRES - MT";"CME-BARRA-DO-BUGRES-MT";"barradobugres-mt";"PRESIDENTE: ROSE MARIA DA SILVA GERVAZONI"
"uncme-138";"municipal";"Barra do Choça";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DO CHOÇA - BA";"CME-BARRA-DO-CHOÇA-BA";"barradochoca-ba";"PRESIDENTE: ELISANGELA DIAS DI LAURO"
"uncme-139";"municipal";"Barra do Garças";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DO GARÇAS - MT";"CME-BARRA-DO-GARÇAS-MT";"barradogarcas-mt";"PRESIDENTE: JOSÉ NOGUEIRA DE MORAES"
"uncme-140";"municipal";"Barra do Guarita";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DO GUARITA - RS";"CME-BARRA-DO-GUARITA-RS";"barradoguarita-rs";"PRESIDENTE: IRES HOLLAND"
"uncme-141";"municipal";"Barra do Piraí";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DO PIRAÍ - RJ";"CME-BARRA-DO-PIRAÍ-RJ";"barradopirai-rj";"PRESIDENTE: FRANCISCO JOSÉ LACERDA GONZAGA"
"uncme-142";"municipal";"Barra do Quaraí";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DO QUARAÍ - RS";"CME-BARRA-DO-QUARAÍ-RS";"barradoquarai-rs";"PRESIDENTE: PROFESSORA EVA BEATRIZ D'ORNELLAS VARGAS DE CARVALHO"
"uncme-143";"municipal";"Barra do Rio Azul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DO RIO AZUL - RS";"CME-BARRA-DO-RIO-AZUL-RS";"barradorioazul-rs";"PRESIDENTE: LORENA TERESINHA STRAPASSON MIOTTO"
"uncme-144";"municipal";"Barra do Rocha";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DO ROCHA - BA";"CME-BARRA-DO-ROCHA-BA";"barradorocha-ba";"PRESIDENTE: ADELMA BACELAR SOUZA"
"uncme-145";"municipal";"Barra dos Coqueiros";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA DOS COQUEIROS - SE";"CME-BARRA-DOS-COQUEIROS-SE";"barradoscoqueiros-se";"PRESIDENTE: SONIA ANGÉLICA FONTES CORREIA"
"uncme-146";"municipal";"Barra Funda";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA FUNDA - RS";"CME-BARRA-FUNDA-RS";"barrafunda-rs";"PRESIDENTE: MÁRCIA CASTOLDI BOSA"
"uncme-147";"municipal";"Barra Velha";"SC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRA VELHA - SC";"CME-BARRA-VELHA-SC";"barravelha-sc";"PRESIDENTE: RUTH NEUSA BERNARDES"
"uncme-148";"municipal";"Barracão";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRACÃO - RS";"CME-BARRACÃO-RS";"barracao-rs";"PRESIDENTE: GABRIELA VIEIRA DUTRA"
"uncme-149";"municipal";"Barras";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRAS - PI";"CME-BARRAS-PI";"barras-pi";"PRESIDENTE: FRANCINALDO DE JESUS DA SILVA"
"uncme-150";"municipal";"Barreira";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARREIRA - CE";"CME-BARREIRA-CE";"barreira-ce";"PRESIDENTE: ROSA FERREIRA DA SILVA MAIA"
"uncme-151";"municipal";"Barreiras";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARREIRAS - BA";"CME-BARREIRAS-BA";"barreiras-ba";"PRESIDENTE: COSME UILSON FERREIRA DE CARVALHO"
"uncme-152";"municipal";"Barreirinha";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARREIRINHA - AM";"CME-BARREIRINHA-AM";"barreirinha-am";"PRESIDENTE: PAULA REGINA REIS GONÇALVES"
"uncme-153";"municipal";"Barro";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRO - CE";"CME-BARRO-CE";"barro-ce";"PRESIDENTE: JOSILENE DIAS TAVARES"
"uncme-154";"municipal";"Barro Alto";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRO ALTO - GO";"CME-BARRO-ALTO-GO";"barroalto-go";"PRESIDENTE: MARIA SUELI ALVES PIRES"
"uncme-155";"municipal";"Barro Preto";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARRO PRETO - BA";"CME-BARRO-PRETO-BA";"barropreto-ba";"PRESIDENTE: JAIR MARTINS DOS SANTOS"
"uncme-156";"municipal";"Barrocas";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARROCAS - BA";"CME-BARROCAS-BA";"barrocas-ba";"PRESIDENTE: GILMAR PEREIRA MOTA"
"uncme-157";"municipal";"Barros Cassal";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BARROS CASSAL - RS";"CME-BARROS-CASSAL-RS";"barroscassal-rs";"PRESIDENTE: MARTA CRISTINA FRAGOSO"
"uncme-158";"municipal";"Bataguassu";"MS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BATAGUASSU - MS";"CME-BATAGUASSU-MS";"bataguassu-ms";"PRESIDENTE: EUGENIO INACIO DOS SANTOS"
"uncme-159";"municipal";"Batalha";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BATALHA - AL";"CME-BATALHA-AL";"batalha-al";"PRESIDENTE: CARLOS JOSÉ DE CERQUEIRA"
"uncme-160";"municipal";"Baturité";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BATURITÉ - CE";"CME-BATURITÉ-CE";"baturite-ce";"PRESIDENTE: MARCOS ANTONIO SERAFIM DOS REIS"
"uncme-161";"municipal";"Bayeux";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BAYEUX - PB";"CME-BAYEUX-PB";"bayeux-pb";"PRESIDENTE: JOAO BATISTA BARBOSA DE OLIVEIRA"
"uncme-162";"municipal";"Bebedouro";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BEBEDOURO - SP";"CME-BEBEDOURO-SP";"bebedouro-sp";"PRESIDENTE: ROSELI DE BARROS TEIXEIRA (INTERINO)"
"uncme-163";"municipal";"Beberibe";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BEBERIBE - CE";"CME-BEBERIBE-CE";"beberibe-ce";"PRESIDENTE: ANTONIO NILO TORRES ARAÚJO"
"uncme-164";"municipal";"Bela Vista do Piauí";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BELA VISTA DO PIAUÍ - PI";"CME-BELA-VISTA-DO-PIAUÍ-PI";"belavistadopiaui-pi";"PRESIDENTE: TERESINHA ANGELICA BARBOSA DE SOUSA"
"uncme-165";"municipal";"Belém";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BELÉM - AL";"CME-BELÉM-AL";"belem-al";"PRESIDENTE: JOELMA FERREIRA DE OLIVEIRA SILVA"
"uncme-166";"municipal";"Belém";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BELÉM - PA";"CME-BELÉM-PA";"belem-pa";"PRESIDENTE: MARIA BEATRIZ MANDELERT PADOVANI"
"uncme-167";"municipal";"Belmonte";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BELMONTE - BA";"CME-BELMONTE-BA";"belmonte-ba";"PRESIDENTE: CONCEIÇÃO MARIA COELHOO DE SOUZA MARINHO"
"uncme-168";"municipal";"Belo Campo";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BELO CAMPO - BA";"CME-BELO-CAMPO-BA";"belocampo-ba";"PRESIDENTE: FABIANA TIGRE SILVA"
"uncme-169";"municipal";"Belo Horizonte";"MG";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BELO HORIZONTE - MG";"CME-BELO-HORIZONTE-MG";"belohorizonte-mg";"PRESIDENTE: MARIA DE FÁTIMA MONTEIRO DE AGUIAR"
"uncme-170";"municipal";"Belo Jardim";"PE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BELO JARDIM - PE";"CME-BELO-JARDIM-PE";"belojardim-pe";"PRESIDENTE: MARLENE ULISSES FERREIRA"
"uncme-171";"municipal";"Belo Monte";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BELO MONTE - AL";"CME-BELO-MONTE-AL";"belomonte-al";"PRESIDENTE: MEIREMAGNA FRANÇA ALVES"
"uncme-172";"municipal";"Belterra";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BELTERRA - PA";"CME-BELTERRA-PA";"belterra-pa";"PRESIDENTE: ÂNGELA PATRÍCIA DA SILVA DUARTE"
"uncme-173";"municipal";"Benedito Leite";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BENEDITO LEITE - MA";"CME-BENEDITO-LEITE-MA";"beneditoleite-ma";"PRESIDENTE: FRANKJAMES RODRIGUES LUSTOSA"
"uncme-174";"municipal";"Benjamin Constan do Sul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BENJAMIN CONSTAN DO SUL - RS";"CME-BENJAMIN-CONSTAN-DO-SUL-RS";"benjaminconstandosul-rs";"PRESIDENTE: NELI MEZZOMO TONATTO"
"uncme-175";"municipal";"Benjamin Constant";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BENJAMIN CONSTANT - AM";"CME-BENJAMIN-CONSTANT-AM";"benjaminconstant-am";"PRESIDENTE: MARIA DAS GRAÇAS SILVA DE OLIVEIRA"
"uncme-176";"municipal";"Bento Gonçalves";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BENTO GONÇALVES - RS";"CME-BENTO-GONÇALVES-RS";"bentogoncalves-rs";"PRESIDENTE: JANETE MARIA ZIERO LUNELLI"
"uncme-177";"municipal";"Bequimão";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BEQUIMÃO - MA";"CME-BEQUIMÃO-MA";"bequimao-ma";"PRESIDENTE: JOSE ORLANDO AMORIM FRANÇA"
"uncme-178";"municipal";"Biritiba-Mirim";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BIRITIBA-MIRIM - SP";"CME-BIRITIBA-MIRIM-SP";"biritibamirim-sp";"PRESIDENTE: DEBORA CORREA DIAS"
"uncme-179";"municipal";"Biritinga";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BIRITINGA - BA";"CME-BIRITINGA-BA";"biritinga-ba";"PRESIDENTE: JEANE DE SOUZA PEDREIRA DIAS"
"uncme-180";"municipal";"Boa Nova";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOA NOVA - BA";"CME-BOA-NOVA-BA";"boanova-ba";"PRESIDENTE: ENEILSON SANTOS DE JESUS"
"uncme-181";"municipal";"Boa Vista";"RR";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOA VISTA - RR";"CME-BOA-VISTA-RR";"boavista-rr";"PRESIDENTE: ISMAYL CARLOS CORTEZ"
"uncme-182";"municipal";"Boa Vista";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOA VISTA - PB";"CME-BOA-VISTA-PB";"boavista-pb";"PRESIDENTE: CLEBIA FERNANDES ALMEIDA CHAVES"
"uncme-183";"municipal";"Boa Vista das Missões";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOA VISTA DAS MISSÕES - RS";"CME-BOA-VISTA-DAS-MISSÕES-RS";"boavistadasmissoes-rs";"PRESIDENTE: MARILUSA FRANCISCA ARDENGHI FLÔR"
"uncme-184";"municipal";"Boa Vista do Buricá";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOA VISTA DO BURICÁ - RS";"CME-BOA-VISTA-DO-BURICÁ-RS";"boavistadoburica-rs";"PRESIDENTE: SCHARLES TIAGO SCHONS"
"uncme-185";"municipal";"Boa Vista do Cadeado";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOA VISTA DO CADEADO - RS";"CME-BOA-VISTA-DO-CADEADO-RS";"boavistadocadeado-rs";"PRESIDENTE: ROCHELE SILVANA PITROFSKI RIETH"
"uncme-186";"municipal";"Boa Vista do Incra";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOA VISTA DO INCRA - RS";"CME-BOA-VISTA-DO-INCRA-RS";"boavistadoincra-rs";"PRESIDENTE: ROGERIO VEECK"
"uncme-187";"municipal";"Boa Vista do Tupim";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOA VISTA DO TUPIM - BA";"CME-BOA-VISTA-DO-TUPIM-BA";"boavistadotupim-ba";"PRESIDENTE: FERNANDO DE OLIVEIRA NASCIMENTO"
"uncme-188";"municipal";"Boca da Mata";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOCA DA MATA - AL";"CME-BOCA-DA-MATA-AL";"bocadamata-al";"PRESIDENTE: MARIA SALÉZIA DA COSTA DUARTE"
"uncme-189";"municipal";"Boca do Acre";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOCA DO ACRE - AM";"CME-BOCA-DO-ACRE-AM";"bocadoacre-am";"PRESIDENTE: ARABI FELÍCIO DA SILVA"
"uncme-190";"municipal";"Bom Despacho";"MG";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM DESPACHO - MG";"CME-BOM-DESPACHO-MG";"bomdespacho-mg";"PRESIDENTE: DENISSE APARECIDA DOS SANTOS SOUSA"
"uncme-191";"municipal";"Bom Jardim";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM JARDIM - RJ";"CME-BOM-JARDIM-RJ";"bomjardim-rj";"PRESIDENTE: DENISE MACEDO PINHEIRO"
"uncme-192";"municipal";"Bom Jesus";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM JESUS - RS";"CME-BOM-JESUS-RS";"bomjesus-rs";"PRESIDENTE: ELAINE TEREZINHA VARELA DOS SANTOS BRITO"
"uncme-193";"municipal";"Bom Jesus da Lapa";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM JESUS DA LAPA - BA";"CME-BOM-JESUS-DA-LAPA-BA";"bomjesusdalapa-ba";"PRESIDENTE: JEANE RUFINA DE SOUZA SILVA"
"uncme-194";"municipal";"Bom Jesus das Selvas";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM JESUS DAS SELVAS - MA";"CME-BOM-JESUS-DAS-SELVAS-MA";"bomjesusdasselvas-ma";"PRESIDENTE: MARIA HELENA GUEDES DA SILVA"
"uncme-195";"municipal";"Bom Jesus de Goiás";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM JESUS DE GOIÁS - GO";"CME-BOM-JESUS-DE-GOIÁS-GO";"bomjesusdegoias-go";"PRESIDENTE: PRISCILA DE FÁTIMA MACHADO CRUZ"
"uncme-196";"municipal";"Bom Jesus do Araguaia";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM JESUS DO ARAGUAIA - MT";"CME-BOM-JESUS-DO-ARAGUAIA-MT";"bomjesusdoaraguaia-mt";"PRESIDENTE: EDILMA BARBOSA LUZ"
"uncme-197";"municipal";"Bom Jesus do Tocantins";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM JESUS DO TOCANTINS - PA";"CME-BOM-JESUS-DO-TOCANTINS-PA";"bomjesusdotocantins-pa";"PRESIDENTE: SILVESTRE VIANA DA SILVA NETO "
"uncme-198";"municipal";"Bom Princípio";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM PRINCÍPIO - RS";"CME-BOM-PRINCÍPIO-RS";"bomprincipio-rs";"PRESIDENTE: CRISTIANE RECH"
"uncme-199";"municipal";"Bom Progresso";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOM PROGRESSO - RS";"CME-BOM-PROGRESSO-RS";"bomprogresso-rs";"PRESIDENTE: LUZIMAR DE LIMA"
"uncme-200";"municipal";"Boninal";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BONINAL - BA";"CME-BONINAL-BA";"boninal-ba";"PRESIDENTE: CHARLES ROBERTO MEDEIROS SANTANA PAIVA"
"uncme-201";"municipal";"Bonito";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BONITO - BA";"CME-BONITO-BA";"bonito-ba";"PRESIDENTE: ADENIR CARVALHO RODRIGUES"
"uncme-202";"municipal";"Bonópolis";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BONÓPOLIS - GO";"CME-BONÓPOLIS-GO";"bonopolis-go";"PRESIDENTE: FLORIZETE FAGUNDES NASCIMENTO LIMA"
"uncme-203";"municipal";"Boqueirão do Leão";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOQUEIRÃO DO LEÃO - RS";"CME-BOQUEIRÃO-DO-LEÃO-RS";"boqueiraodoleao-rs";"PRESIDENTE: MERICE BARBON DALMORO"
"uncme-204";"municipal";"Boquim";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOQUIM - SE";"CME-BOQUIM-SE";"boquim-se";"PRESIDENTE: JOSÉ MURILHO FARIAS BOMFIM"
"uncme-205";"municipal";"Boquira";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOQUIRA - BA";"CME-BOQUIRA-BA";"boquira-ba";"PRESIDENTE: JOSERLENE RODRIGUES SOARES DE DEUS "
"uncme-206";"municipal";"Borborema";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BORBOREMA - PB";"CME-BORBOREMA-PB";"borborema-pb";"PRESIDENTE: EDILSON MARTINS DAS NEVES"
"uncme-207";"municipal";"Bossoroca";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOSSOROCA - RS";"CME-BOSSOROCA-RS";"bossoroca-rs";"PRESIDENTE: JONADIR CONCEIÇÃO BOMFIM"
"uncme-208";"municipal";"Botuporã";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOTUPORÃ - BA";"CME-BOTUPORÃ-BA";"botupora-ba";"PRESIDENTE: IVANILDA ETELVINA DA SILVA SOUZA"
"uncme-209";"municipal";"Bozano";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BOZANO - RS";"CME-BOZANO-RS";"bozano-rs";"PRESIDENTE: NÁDIA ZAMPIERI"
"uncme-210";"municipal";"Braga";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BRAGA - RS";"CME-BRAGA-RS";"braga-rs";"PRESIDENTE: JUCIANE PAULA VIGNE"
"uncme-211";"municipal";"Bragança";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BRAGANÇA - PA";"CME-BRAGANÇA-PA";"braganca-pa";"PRESIDENTE: MARIA DE NAZARÉ REIS ALEXANDRE"
"uncme-212";"municipal";"Branquinha";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BRANQUINHA - AL";"CME-BRANQUINHA-AL";"branquinha-al";"PRESIDENTE: MARCELO FLORIANO DA SILVA"
"uncme-213";"municipal";"Brasiléia";"AC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BRASILÉIA - AC";"CME-BRASILÉIA-AC";"brasileia-ac";"PRESIDENTE: MEREJULIA DOS SANTOS LOPES FERREIRA"
"uncme-214";"municipal";"Brasnorte";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BRASNORTE - MT";"CME-BRASNORTE-MT";"brasnorte-mt";"PRESIDENTE: MARLI PLEIN ENZWEILER"
"uncme-215";"municipal";"Brejinho";"PE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BREJINHO - PE";"CME-BREJINHO-PE";"brejinho-pe";"PRESIDENTE: EDNALVA MARIA DE SOUSA RODRIGUES"
"uncme-216";"municipal";"Brejo dos Santos";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BREJO DOS SANTOS - PB";"CME-BREJO-DOS-SANTOS-PB";"brejodossantos-pb";"PRESIDENTE: ENEAS PEREIRA DA SILVA"
"uncme-217";"municipal";"Brejo Grande";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BREJO GRANDE - SE";"CME-BREJO-GRANDE-SE";"brejogrande-se";"PRESIDENTE: GABRIELLA DOS SANTOS"
"uncme-218";"municipal";"Brejões";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BREJÕES - BA";"CME-BREJÕES-BA";"brejoes-ba";"PRESIDENTE: MAÉRCIA ALVES COUTO BATISTA"
"uncme-219";"municipal";"Brejolândia";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BREJOLÂNDIA - BA";"CME-BREJOLÂNDIA-BA";"brejolandia-ba";"PRESIDENTE: GISELLE DOS SANTOS OLIVEIRA"
"uncme-220";"municipal";"Breves";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE BREVES - PA";"CME-BREVES-PA";"breves-pa";"PRESIDENTE: JOSINALDO SILVA DE BRITO"
